,Labels,Value
2631,R-VAE,3
2632,R-VAE,2
2633,R-VAE,1
2634,R-VAE,2
2635,R-VAE,1
2636,R-VAE,2
2637,R-VAE,2
2638,R-VAE,3
2639,R-VAE,2
2640,R-VAE,1
2641,R-VAE,1
2642,R-VAE,0
2643,R-VAE,0
2644,R-VAE,1
2645,R-VAE,1
2646,R-VAE,2
2647,R-VAE,2
2648,R-VAE,3
2649,R-VAE,2
2650,R-VAE,2
2651,R-VAE,2
2652,R-VAE,2
2653,R-VAE,1
2654,R-VAE,2
2655,R-VAE,3
2656,R-VAE,3
2657,R-VAE,4
2658,R-VAE,3
2659,R-VAE,4
2660,R-VAE,3
2661,R-VAE,2
2662,R-VAE,2
2663,R-VAE,1
2664,R-VAE,1
2665,R-VAE,1
2666,R-VAE,0
2667,R-VAE,1
2668,R-VAE,0
2669,R-VAE,1
2670,R-VAE,1
2671,R-VAE,1
2672,R-VAE,1
2673,R-VAE,1
2674,R-VAE,1
2675,R-VAE,1
2676,R-VAE,1
2677,R-VAE,2
2678,R-VAE,2
2679,R-VAE,3
2680,R-VAE,3
2681,R-VAE,3
2682,R-VAE,2
2683,R-VAE,1
2684,R-VAE,1
2685,R-VAE,1
2686,R-VAE,2
2687,R-VAE,1
2688,R-VAE,1
2689,R-VAE,1
2690,R-VAE,1
2691,R-VAE,2
2692,R-VAE,1
2693,R-VAE,2
2694,R-VAE,2
2695,R-VAE,2
2696,R-VAE,2
2697,R-VAE,1
2698,R-VAE,1
2699,R-VAE,2
2700,R-VAE,0
2701,R-VAE,0
2702,R-VAE,0
2703,R-VAE,0
2704,R-VAE,0
2705,R-VAE,0
2706,R-VAE,0
2707,R-VAE,0
2708,R-VAE,1
2709,R-VAE,1
2710,R-VAE,3
2711,R-VAE,3
2712,R-VAE,2
2713,R-VAE,1
2714,R-VAE,1
2715,R-VAE,0
2716,R-VAE,0
2717,R-VAE,0
2718,R-VAE,0
2719,R-VAE,1
2720,R-VAE,1
2721,R-VAE,1
2722,R-VAE,1
2723,R-VAE,1
2724,R-VAE,1
2725,R-VAE,1
2726,R-VAE,1
2727,R-VAE,2
2728,R-VAE,2
2729,R-VAE,2
2730,R-VAE,2
2731,R-VAE,3
2732,R-VAE,2
2733,R-VAE,2
2734,R-VAE,2
2735,R-VAE,2
2736,R-VAE,1
2737,R-VAE,1
2738,R-VAE,2
2739,R-VAE,1
2740,R-VAE,1
2741,R-VAE,1
2742,R-VAE,1
2743,R-VAE,1
2744,R-VAE,1
2745,R-VAE,1
2746,R-VAE,2
2747,R-VAE,2
2748,R-VAE,1
2749,R-VAE,1
2750,R-VAE,1
2751,R-VAE,1
2752,R-VAE,2
2753,R-VAE,2
2754,R-VAE,2
2755,R-VAE,3
2756,R-VAE,3
2757,R-VAE,2
2758,R-VAE,2
2759,R-VAE,2
2760,R-VAE,2
2761,R-VAE,1
2762,R-VAE,1
2763,R-VAE,1
2764,R-VAE,2
2765,R-VAE,3
2766,R-VAE,3
2767,R-VAE,4
2768,R-VAE,4
2769,R-VAE,4
2770,R-VAE,4
2771,R-VAE,2
2772,R-VAE,2
2773,R-VAE,1
2774,R-VAE,1
2775,R-VAE,2
2776,R-VAE,2
2777,R-VAE,2
2778,R-VAE,2
2779,R-VAE,1
2780,R-VAE,2
2781,R-VAE,2
2782,R-VAE,3
2783,R-VAE,3
2784,R-VAE,2
2785,R-VAE,2
2786,R-VAE,2
2787,R-VAE,3
2788,R-VAE,2
2789,R-VAE,2
2790,R-VAE,2
2791,R-VAE,2
2792,R-VAE,1
2793,R-VAE,2
2794,R-VAE,2
2795,R-VAE,3
2796,R-VAE,4
2797,R-VAE,3
2798,R-VAE,3
2799,R-VAE,2
2800,R-VAE,2
2801,R-VAE,3
2802,R-VAE,2
2803,R-VAE,2
2804,R-VAE,2
2805,R-VAE,2
2806,R-VAE,1
2807,R-VAE,1
2808,R-VAE,1
2809,R-VAE,1
2810,R-VAE,1
2811,R-VAE,1
2812,R-VAE,1
2813,R-VAE,1
2814,R-VAE,1
2815,R-VAE,1
2816,R-VAE,1
2817,R-VAE,2
2818,R-VAE,2
2819,R-VAE,3
2820,R-VAE,2
2821,R-VAE,2
2822,R-VAE,2
2823,R-VAE,2
2824,R-VAE,1
2825,R-VAE,1
2826,R-VAE,1
2827,R-VAE,2
2828,R-VAE,2
2829,R-VAE,2
2830,R-VAE,2
2831,R-VAE,1
2832,R-VAE,1
2833,R-VAE,1
2834,R-VAE,1
2835,R-VAE,1
2836,R-VAE,1
2837,R-VAE,1
2838,R-VAE,1
2839,R-VAE,1
2840,R-VAE,1
2841,R-VAE,0
2842,R-VAE,0
2843,R-VAE,0
2844,R-VAE,0
2845,R-VAE,0
2846,R-VAE,0
2847,R-VAE,0
2848,R-VAE,0
2849,R-VAE,0
2850,R-VAE,0
2851,R-VAE,1
2852,R-VAE,1
2853,R-VAE,1
2854,R-VAE,1
2855,R-VAE,0
2856,R-VAE,0
2857,R-VAE,0
2858,R-VAE,0
2859,R-VAE,1
2860,R-VAE,0
2861,R-VAE,0
2862,R-VAE,0
2863,R-VAE,0
2864,R-VAE,0
2865,R-VAE,0
2866,R-VAE,0
2867,R-VAE,1
2868,R-VAE,1
2869,R-VAE,1
2870,R-VAE,3
2871,R-VAE,3
2872,R-VAE,3
2873,R-VAE,3
2874,R-VAE,2
2875,R-VAE,2
2876,R-VAE,2
2877,R-VAE,3
2878,R-VAE,3
2879,R-VAE,4
2880,R-VAE,4
2881,R-VAE,2
2882,R-VAE,2
2883,R-VAE,1
2884,R-VAE,1
2885,R-VAE,0
2886,R-VAE,0
2887,R-VAE,2
2888,R-VAE,3
2889,R-VAE,4
2890,R-VAE,3
2891,R-VAE,2
2892,R-VAE,2
2893,R-VAE,1
2894,R-VAE,2
2895,R-VAE,1
2896,R-VAE,2
2897,R-VAE,2
2898,R-VAE,2
2899,R-VAE,2
2900,R-VAE,3
2901,R-VAE,3
2902,R-VAE,2
2903,R-VAE,2
2904,R-VAE,1
2905,R-VAE,1
2906,R-VAE,0
2907,R-VAE,1
2908,R-VAE,1
2909,R-VAE,1
2910,R-VAE,1
2911,R-VAE,1
2912,R-VAE,1
2913,R-VAE,1
2914,R-VAE,2
2915,R-VAE,2
2916,R-VAE,2
2917,R-VAE,2
2918,R-VAE,2
2919,R-VAE,1
2920,R-VAE,2
2921,R-VAE,2
2922,R-VAE,1
2923,R-VAE,2
2924,R-VAE,4
2925,R-VAE,3
2926,R-VAE,3
2927,R-VAE,2
2928,R-VAE,1
2929,R-VAE,1
2930,R-VAE,2
2931,R-VAE,2
2932,R-VAE,2
2933,R-VAE,2
2934,R-VAE,1
2935,R-VAE,1
2936,R-VAE,1
2937,R-VAE,1
2938,R-VAE,0
2939,R-VAE,0
2940,R-VAE,1
2941,R-VAE,0
2942,R-VAE,0
2943,R-VAE,1
2944,R-VAE,2
2945,R-VAE,2
2946,R-VAE,2
2947,R-VAE,0
2948,R-VAE,1
2949,R-VAE,1
2950,R-VAE,0
2951,R-VAE,0
2952,R-VAE,1
2953,R-VAE,1
2954,R-VAE,1
2955,R-VAE,3
2956,R-VAE,3
2957,R-VAE,3
2958,R-VAE,3
2959,R-VAE,3
2960,R-VAE,3
2961,R-VAE,3
2962,R-VAE,3
2963,R-VAE,3
2964,R-VAE,3
2965,R-VAE,3
2966,R-VAE,3
2967,R-VAE,2
2968,R-VAE,1
2969,R-VAE,0
2970,R-VAE,1
2971,R-VAE,1
2972,R-VAE,1
2973,R-VAE,2
2974,R-VAE,2
2975,R-VAE,3
2976,R-VAE,2
2977,R-VAE,2
2978,R-VAE,1
2979,R-VAE,0
2980,R-VAE,1
2981,R-VAE,0
2982,R-VAE,0
2983,R-VAE,0
2984,R-VAE,1
2985,R-VAE,1
2986,R-VAE,1
2987,R-VAE,2
2988,R-VAE,2
2989,R-VAE,2
2990,R-VAE,1
2991,R-VAE,1
2992,R-VAE,0
2993,R-VAE,0
2994,R-VAE,1
2995,R-VAE,1
2996,R-VAE,1
2997,R-VAE,2
2998,R-VAE,2
2999,R-VAE,1
3000,R-VAE,1
3001,R-VAE,0
3002,R-VAE,1
3003,R-VAE,1
3004,R-VAE,0
3005,R-VAE,0
3006,R-VAE,1
3007,R-VAE,1
3008,R-VAE,1
3009,R-VAE,1
3010,R-VAE,1
3011,R-VAE,3
3012,R-VAE,3
3013,R-VAE,3
3014,R-VAE,3
3015,R-VAE,2
3016,R-VAE,3
3017,R-VAE,2
3018,R-VAE,3
3019,R-VAE,3
3020,R-VAE,3
3021,R-VAE,4
3022,R-VAE,4
3023,R-VAE,4
3024,R-VAE,4
3025,R-VAE,4
3026,R-VAE,4
3027,R-VAE,4
3028,R-VAE,4
3029,R-VAE,4
3030,R-VAE,2
3031,R-VAE,1
3032,R-VAE,1
3033,R-VAE,0
3034,R-VAE,0
3035,R-VAE,0
3036,R-VAE,0
3037,R-VAE,0
3038,R-VAE,0
3039,R-VAE,0
3040,R-VAE,0
3041,R-VAE,2
3042,R-VAE,2
3043,R-VAE,3
3044,R-VAE,4
3045,R-VAE,4
3046,R-VAE,4
3047,R-VAE,3
3048,R-VAE,2
3049,R-VAE,1
3050,R-VAE,0
3051,R-VAE,0
3052,R-VAE,0
3053,R-VAE,0
3054,R-VAE,1
3055,R-VAE,2
3056,R-VAE,3
3057,R-VAE,3
3058,R-VAE,3
3059,R-VAE,3
3060,R-VAE,3
3061,R-VAE,2
3062,R-VAE,2
3063,R-VAE,1
3064,R-VAE,0
3065,R-VAE,0
3066,R-VAE,0
3067,R-VAE,0
3068,R-VAE,0
3069,R-VAE,0
3070,R-VAE,0
3071,R-VAE,0
3072,R-VAE,0
3073,R-VAE,1
3074,R-VAE,0
3075,R-VAE,1
3076,R-VAE,1
3077,R-VAE,1
3078,R-VAE,2
3079,R-VAE,3
3080,R-VAE,3
3081,R-VAE,4
3082,R-VAE,4
3083,R-VAE,4
3084,R-VAE,4
3085,R-VAE,4
3086,R-VAE,4
3087,R-VAE,4
3088,R-VAE,4
3089,R-VAE,3
3090,R-VAE,2
3091,R-VAE,2
3092,R-VAE,0
3093,R-VAE,1
3094,R-VAE,0
3095,R-VAE,0
3096,R-VAE,0
3097,R-VAE,0
3098,R-VAE,1
3099,R-VAE,1
3100,R-VAE,1
3101,R-VAE,2
3102,R-VAE,4
3103,R-VAE,3
3104,R-VAE,2
3105,R-VAE,1
3106,R-VAE,1
3107,R-VAE,0
3108,R-VAE,0
3109,R-VAE,0
3110,R-VAE,0
3111,R-VAE,0
3112,R-VAE,0
3113,R-VAE,0
3114,R-VAE,1
3115,R-VAE,0
3116,R-VAE,1
3117,R-VAE,1
3118,R-VAE,1
3119,R-VAE,2
3120,R-VAE,2
3121,R-VAE,1
3122,R-VAE,1
3123,R-VAE,1
3124,R-VAE,1
3125,R-VAE,1
3126,R-VAE,2
3127,R-VAE,2
3128,R-VAE,2
3129,R-VAE,2
3130,R-VAE,3
3131,R-VAE,3
3132,R-VAE,4
3133,R-VAE,4
3134,R-VAE,3
3135,R-VAE,2
3136,R-VAE,3
3137,R-VAE,3
3138,R-VAE,3
3139,R-VAE,3
3140,R-VAE,3
3141,R-VAE,3
3142,R-VAE,2
3143,R-VAE,3
3144,R-VAE,2
3145,R-VAE,1
3146,R-VAE,1
3147,R-VAE,1
3148,R-VAE,1
3149,R-VAE,1
3150,R-VAE,1
3151,R-VAE,1
3152,R-VAE,1
3153,R-VAE,0
3154,R-VAE,0
3155,R-VAE,1
3156,R-VAE,2
3157,R-VAE,1
3158,R-VAE,1
3159,R-VAE,0
3160,R-VAE,1
3161,R-VAE,1
3162,R-VAE,0
3163,R-VAE,1
3164,R-VAE,1
3165,R-VAE,1
3166,R-VAE,1
3167,R-VAE,1
3168,R-VAE,0
3169,R-VAE,1
3170,R-VAE,0
3171,R-VAE,1
3172,R-VAE,2
3173,R-VAE,2
3174,R-VAE,3
3175,R-VAE,3
3176,R-VAE,2
3177,R-VAE,2
3178,R-VAE,1
3179,R-VAE,1
3180,R-VAE,2
3181,R-VAE,3
3182,R-VAE,2
3183,R-VAE,3
3184,R-VAE,3
3185,R-VAE,2
3186,R-VAE,2
3187,R-VAE,1
3188,R-VAE,1
3189,R-VAE,1
3190,R-VAE,1
3191,R-VAE,1
3192,R-VAE,2
3193,R-VAE,1
3194,R-VAE,2
3195,R-VAE,2
3196,R-VAE,1
3197,R-VAE,1
3198,R-VAE,1
3199,R-VAE,1
3200,R-VAE,1
3201,R-VAE,2
3202,R-VAE,2
3203,R-VAE,2
3204,R-VAE,3
3205,R-VAE,3
3206,R-VAE,4
3207,R-VAE,4
3208,R-VAE,4
3209,R-VAE,4
3210,R-VAE,3
3211,R-VAE,4
3212,R-VAE,3
3213,R-VAE,4
3214,R-VAE,4
3215,R-VAE,4
3216,R-VAE,4
3217,R-VAE,4
3218,R-VAE,4
3219,R-VAE,4
3220,R-VAE,4
3221,R-VAE,4
3222,R-VAE,3
3223,R-VAE,3
3224,R-VAE,2
3225,R-VAE,1
3226,R-VAE,2
3227,R-VAE,2
3228,R-VAE,2
3229,R-VAE,3
3230,R-VAE,2
3231,R-VAE,3
3232,R-VAE,3
3233,R-VAE,4
3234,R-VAE,4
3235,R-VAE,4
3236,R-VAE,4
3237,R-VAE,4
3238,R-VAE,4
3239,R-VAE,4
3240,R-VAE,4
3241,R-VAE,4
3242,R-VAE,4
3243,R-VAE,3
3244,R-VAE,3
3245,R-VAE,3
3246,R-VAE,4
3247,R-VAE,3
3248,R-VAE,3
3249,R-VAE,3
3250,R-VAE,3
3251,R-VAE,3
3252,R-VAE,2
3253,R-VAE,2
3254,R-VAE,1
3255,R-VAE,1
3256,R-VAE,1
3257,R-VAE,1
3258,R-VAE,0
3259,R-VAE,1
3260,R-VAE,2
3261,R-VAE,2
3262,R-VAE,2
3263,R-VAE,3
3264,R-VAE,3
3265,R-VAE,2
3266,R-VAE,2
3267,R-VAE,1
3268,R-VAE,2
3269,R-VAE,1
3270,R-VAE,2
3271,R-VAE,2
3272,R-VAE,2
3273,R-VAE,3
3274,R-VAE,2
3275,R-VAE,2
3276,R-VAE,1
3277,R-VAE,0
3278,R-VAE,0
3279,R-VAE,0
3280,R-VAE,0
3281,R-VAE,0
3282,R-VAE,0
3283,R-VAE,0
3284,R-VAE,0
3285,R-VAE,0
3286,R-VAE,1
3287,R-VAE,1
3288,R-VAE,1
3289,R-VAE,1
3290,R-VAE,1
3291,R-VAE,0
3292,R-VAE,0
3293,R-VAE,0
3294,R-VAE,0
3295,R-VAE,0
3296,R-VAE,1
3297,R-VAE,2
3298,R-VAE,2
3299,R-VAE,3
3300,R-VAE,4
3301,R-VAE,4
3302,R-VAE,4
3303,R-VAE,4
3304,R-VAE,4
3305,R-VAE,4
3306,R-VAE,4
3307,R-VAE,4
3308,R-VAE,4
3309,R-VAE,4
3310,R-VAE,4
3311,R-VAE,4
3312,R-VAE,3
3313,R-VAE,2
3314,R-VAE,2
3315,R-VAE,2
3316,R-VAE,2
3317,R-VAE,2
3318,R-VAE,1
3319,R-VAE,1
3320,R-VAE,0
3321,R-VAE,0
3322,R-VAE,0
3323,R-VAE,0
3324,R-VAE,0
3325,R-VAE,0
3326,R-VAE,0
3327,R-VAE,0
3328,R-VAE,0
3329,R-VAE,0
3330,R-VAE,0
3331,R-VAE,1
3332,R-VAE,2
3333,R-VAE,2
3334,R-VAE,2
3335,R-VAE,3
3336,R-VAE,3
3337,R-VAE,3
3338,R-VAE,3
3339,R-VAE,3
3340,R-VAE,3
3341,R-VAE,3
3342,R-VAE,1
3343,R-VAE,1
3344,R-VAE,1
3345,R-VAE,1
3346,R-VAE,1
3347,R-VAE,2
3348,R-VAE,3
3349,R-VAE,3
3350,R-VAE,4
3351,R-VAE,4
3352,R-VAE,4
3353,R-VAE,3
3354,R-VAE,3
3355,R-VAE,3
3356,R-VAE,3
3357,R-VAE,3
3358,R-VAE,3
3359,R-VAE,3
3360,R-VAE,3
3361,R-VAE,3
3362,R-VAE,3
3363,R-VAE,3
3364,R-VAE,3
3365,R-VAE,2
3366,R-VAE,2
3367,R-VAE,1
3368,R-VAE,1
3369,R-VAE,1
3370,R-VAE,2
3371,R-VAE,2
3372,R-VAE,3
3373,R-VAE,3
3374,R-VAE,4
3375,R-VAE,4
3376,R-VAE,3
3377,R-VAE,3
3378,R-VAE,3
3379,R-VAE,3
3380,R-VAE,2
3381,R-VAE,1
3382,R-VAE,1
3383,R-VAE,1
3384,R-VAE,1
3385,R-VAE,1
3386,R-VAE,2
3387,R-VAE,1
3388,R-VAE,0
3389,R-VAE,0
3390,R-VAE,0
3391,R-VAE,1
3392,R-VAE,0
3393,R-VAE,1
3394,R-VAE,1
3395,R-VAE,1
3396,R-VAE,1
3397,R-VAE,1
3398,R-VAE,1
3399,R-VAE,2
3400,R-VAE,1
3401,R-VAE,2
3402,R-VAE,2
3403,R-VAE,0
3404,R-VAE,0
3405,R-VAE,0
3406,R-VAE,0
3407,R-VAE,0
3408,R-VAE,0
3409,R-VAE,0
3410,R-VAE,0
3411,R-VAE,0
3412,R-VAE,1
3413,R-VAE,1
3414,R-VAE,2
3415,R-VAE,4
3416,R-VAE,3
3417,R-VAE,3
3418,R-VAE,2
3419,R-VAE,1
3420,R-VAE,0
3421,R-VAE,0
3422,R-VAE,0
3423,R-VAE,0
3424,R-VAE,0
3425,R-VAE,0
3426,R-VAE,0
3427,R-VAE,0
3428,R-VAE,0
3429,R-VAE,1
3430,R-VAE,1
3431,R-VAE,1
3432,R-VAE,2
3433,R-VAE,1
3434,R-VAE,2
3435,R-VAE,2
3436,R-VAE,2
3437,R-VAE,2
3438,R-VAE,1
3439,R-VAE,1
3440,R-VAE,2
3441,R-VAE,2
3442,R-VAE,2
3443,R-VAE,3
3444,R-VAE,3
3445,R-VAE,3
3446,R-VAE,2
3447,R-VAE,3
3448,R-VAE,3
3449,R-VAE,3
3450,R-VAE,2
3451,R-VAE,2
3452,R-VAE,2
3453,R-VAE,2
3454,R-VAE,3
3455,R-VAE,3
3456,R-VAE,3
3457,R-VAE,2
3458,R-VAE,3
3459,R-VAE,1
3460,R-VAE,2
3461,R-VAE,0
3462,R-VAE,1
3463,R-VAE,2
3464,R-VAE,2
3465,R-VAE,3
3466,R-VAE,3
3467,R-VAE,4
3468,R-VAE,3
3469,R-VAE,3
3470,R-VAE,2
3471,R-VAE,1
3472,R-VAE,0
3473,R-VAE,0
3474,R-VAE,0
3475,R-VAE,0
3476,R-VAE,0
3477,R-VAE,0
3478,R-VAE,0
3479,R-VAE,0
3480,R-VAE,0
3481,R-VAE,0
3482,R-VAE,1
3483,R-VAE,0
3484,R-VAE,0
3485,R-VAE,0
3486,R-VAE,1
3487,R-VAE,0
3488,R-VAE,0
3489,R-VAE,0
3490,R-VAE,1
3491,R-VAE,1
3492,R-VAE,1
3493,R-VAE,1
3494,R-VAE,0
3495,R-VAE,0
3496,R-VAE,0
3497,R-VAE,0
3498,R-VAE,0
3499,R-VAE,0
3500,R-VAE,1
3501,R-VAE,1
3502,R-VAE,1
3503,R-VAE,1
3504,R-VAE,1
3505,R-VAE,1
3506,R-VAE,2
3507,R-VAE,2
3508,R-VAE,0
3509,R-VAE,0
3510,R-VAE,0
3511,R-VAE,0
3512,R-VAE,0
3513,R-VAE,0
3514,R-VAE,0
3515,R-VAE,0
3516,R-VAE,0
3517,R-VAE,0
3518,R-VAE,0
3519,R-VAE,1
3520,R-VAE,1
3521,R-VAE,0
3522,R-VAE,1
3523,R-VAE,1
3524,R-VAE,1
3525,R-VAE,0
3526,R-VAE,1
3527,R-VAE,1
3528,R-VAE,1
3529,R-VAE,1
3530,R-VAE,2
3531,R-VAE,2
3532,R-VAE,2
3533,R-VAE,2
3534,R-VAE,1
3535,R-VAE,1
3536,R-VAE,1
3537,R-VAE,1
3538,R-VAE,1
3539,R-VAE,2
3540,R-VAE,2
3541,R-VAE,3
3542,R-VAE,3
3543,R-VAE,3
3544,R-VAE,3
3545,R-VAE,3
3546,R-VAE,2
3547,R-VAE,2
3548,R-VAE,3
3549,R-VAE,3
3550,R-VAE,3
3551,R-VAE,3
3552,R-VAE,4
3553,R-VAE,4
3554,R-VAE,4
3555,R-VAE,4
3556,R-VAE,3
3557,R-VAE,3
3558,R-VAE,2
3559,R-VAE,2
3560,R-VAE,1
3561,R-VAE,1
3562,R-VAE,2
3563,R-VAE,1
3564,R-VAE,2
3565,R-VAE,3
3566,R-VAE,3
3567,R-VAE,2
3568,R-VAE,1
3569,R-VAE,0
3570,R-VAE,0
3571,R-VAE,0
3572,R-VAE,0
3573,R-VAE,0
3574,R-VAE,0
3575,R-VAE,1
3576,R-VAE,2
3577,R-VAE,2
3578,R-VAE,2
3579,R-VAE,3
3580,R-VAE,2
3581,R-VAE,3
3582,R-VAE,2
3583,R-VAE,2
3584,R-VAE,2
3585,R-VAE,3
3586,R-VAE,3
3587,R-VAE,4
3588,R-VAE,4
3589,R-VAE,4
3590,R-VAE,4
3591,R-VAE,3
3592,R-VAE,3
3593,R-VAE,3
3594,R-VAE,3
3595,R-VAE,3
3596,R-VAE,2
3597,R-VAE,2
3598,R-VAE,0
3599,R-VAE,0
3600,R-VAE,0
3601,R-VAE,0
3602,R-VAE,0
3603,R-VAE,0
3604,R-VAE,0
3605,R-VAE,0
3606,R-VAE,0
3607,R-VAE,0
3608,R-VAE,0
3609,R-VAE,1
3610,R-VAE,1
3611,R-VAE,2
3612,R-VAE,0
3613,R-VAE,0
3614,R-VAE,0
3615,R-VAE,0
3616,R-VAE,0
3617,R-VAE,0
3618,R-VAE,0
3619,R-VAE,0
3620,R-VAE,0
3621,R-VAE,0
3622,R-VAE,1
3623,R-VAE,2
3624,R-VAE,2
3625,R-VAE,2
3626,R-VAE,2
3627,R-VAE,1
3628,R-VAE,2
3629,R-VAE,1
3630,R-VAE,1
3631,R-VAE,2
3632,R-VAE,2
3633,R-VAE,2
3634,R-VAE,2
3635,R-VAE,2
3636,R-VAE,2
3637,R-VAE,2
3638,R-VAE,2
3639,R-VAE,2
3640,R-VAE,2
3641,R-VAE,2
3642,R-VAE,0
3643,R-VAE,1
3644,R-VAE,0
3645,R-VAE,1
3646,R-VAE,1
3647,R-VAE,2
3648,R-VAE,3
3649,R-VAE,2
3650,R-VAE,2
3651,R-VAE,2
3652,R-VAE,3
3653,R-VAE,3
3654,R-VAE,1
3655,R-VAE,1
3656,R-VAE,1
3657,R-VAE,1
3658,R-VAE,2
3659,R-VAE,3
3660,R-VAE,4
3661,R-VAE,4
3662,R-VAE,4
3663,R-VAE,4
3664,R-VAE,3
3665,R-VAE,2
3666,R-VAE,2
3667,R-VAE,1
3668,R-VAE,2
3669,R-VAE,1
3670,R-VAE,2
3671,R-VAE,2
3672,R-VAE,2
3673,R-VAE,1
3674,R-VAE,1
3675,R-VAE,0
3676,R-VAE,0
3677,R-VAE,1
3678,R-VAE,2
3679,R-VAE,2
3680,R-VAE,3
3681,R-VAE,3
3682,R-VAE,2
3683,R-VAE,2
3684,R-VAE,1
3685,R-VAE,1
3686,R-VAE,1
3687,R-VAE,1
3688,R-VAE,1
3689,R-VAE,0
3690,R-VAE,1
3691,R-VAE,1
3692,R-VAE,1
3693,R-VAE,2
3694,R-VAE,2
3695,R-VAE,1
3696,R-VAE,0
3697,R-VAE,0
3698,R-VAE,0
3699,R-VAE,0
3700,R-VAE,0
3701,R-VAE,1
3702,R-VAE,2
3703,R-VAE,3
3704,R-VAE,3
3705,R-VAE,3
3706,R-VAE,3
3707,R-VAE,3
3708,R-VAE,3
3709,R-VAE,3
3710,R-VAE,3
3711,R-VAE,3
3712,R-VAE,3
3713,R-VAE,2
3714,R-VAE,2
3715,R-VAE,1
3716,R-VAE,2
3717,R-VAE,1
3718,R-VAE,1
3719,R-VAE,1
3720,R-VAE,1
3721,R-VAE,1
3722,R-VAE,1
3723,R-VAE,1
3724,R-VAE,0
3725,R-VAE,1
3726,R-VAE,0
3727,R-VAE,0
3728,R-VAE,1
3729,R-VAE,1
3730,R-VAE,2
3731,R-VAE,3
3732,R-VAE,3
3733,R-VAE,4
3734,R-VAE,4
3735,R-VAE,4
3736,R-VAE,4
3737,R-VAE,4
3738,R-VAE,4
3739,R-VAE,4
3740,R-VAE,4
3741,R-VAE,4
3742,R-VAE,4
3743,R-VAE,4
3744,R-VAE,4
3745,R-VAE,4
3746,R-VAE,3
3747,R-VAE,2
3748,R-VAE,2
3749,R-VAE,1
3750,R-VAE,1
3751,R-VAE,2
3752,R-VAE,2
3753,R-VAE,3
3754,R-VAE,2
3755,R-VAE,3
3756,R-VAE,3
3757,R-VAE,2
3758,R-VAE,4
3759,R-VAE,3
3760,R-VAE,2
3761,R-VAE,1
3762,R-VAE,1
3763,R-VAE,1
3764,R-VAE,0
3765,R-VAE,0
3766,R-VAE,0
3767,R-VAE,0
3768,R-VAE,0
3769,R-VAE,0
3770,R-VAE,0
3771,R-VAE,0
3772,R-VAE,0
3773,R-VAE,0
3774,R-VAE,1
3775,R-VAE,0
3776,R-VAE,0
3777,R-VAE,1
3778,R-VAE,1
3779,R-VAE,1
3780,R-VAE,1
3781,R-VAE,1
3782,R-VAE,1
3783,R-VAE,0
3784,R-VAE,1
3785,R-VAE,0
3786,R-VAE,0
3787,R-VAE,0
3788,R-VAE,0
3789,R-VAE,1
3790,R-VAE,2
3791,R-VAE,1
3792,R-VAE,1
3793,R-VAE,1
3794,R-VAE,2
3795,R-VAE,2
3796,R-VAE,2
3797,R-VAE,2
3798,R-VAE,3
3799,R-VAE,3
3800,R-VAE,2
3801,R-VAE,2
3802,R-VAE,2
3803,R-VAE,3
3804,R-VAE,3
3805,R-VAE,2
3806,R-VAE,2
3807,R-VAE,2
3808,R-VAE,1
3809,R-VAE,1
3810,R-VAE,1
3811,R-VAE,1
3812,R-VAE,0
3813,R-VAE,0
3814,R-VAE,0
3815,R-VAE,1
3816,R-VAE,2
3817,R-VAE,2
3818,R-VAE,2
3819,R-VAE,1
3820,R-VAE,2
3821,R-VAE,1
3822,R-VAE,1
3823,R-VAE,1
3824,R-VAE,2
3825,R-VAE,2
3826,R-VAE,3
3827,R-VAE,3
3828,R-VAE,3
3829,R-VAE,3
3830,R-VAE,2
3831,R-VAE,2
3832,R-VAE,1
3833,R-VAE,1
3834,R-VAE,0
3835,R-VAE,0
3836,R-VAE,0
3837,R-VAE,1
3838,R-VAE,1
3839,R-VAE,0
3840,R-VAE,0
3841,R-VAE,0
3842,R-VAE,0
3843,R-VAE,1
3844,R-VAE,1
3845,R-VAE,1
3846,R-VAE,1
3847,R-VAE,0
3848,R-VAE,1
3849,R-VAE,1
3850,R-VAE,1
3851,R-VAE,0
3852,R-VAE,1
3853,R-VAE,1
3854,R-VAE,1
3855,R-VAE,2
3856,R-VAE,3
3857,R-VAE,3
3858,R-VAE,3
3859,R-VAE,3
3860,R-VAE,3
3861,R-VAE,4
3862,R-VAE,3
3863,R-VAE,4
3864,R-VAE,4
3865,R-VAE,4
3866,R-VAE,4
3867,R-VAE,4
3868,R-VAE,4
3869,R-VAE,3
3870,R-VAE,4
3871,R-VAE,4
3872,R-VAE,3
3873,R-VAE,1
3874,R-VAE,1
3875,R-VAE,0
3876,R-VAE,0
3877,R-VAE,0
3878,R-VAE,0
3879,R-VAE,1
3880,R-VAE,1
3881,R-VAE,2
3882,R-VAE,2
3883,R-VAE,1
3884,R-VAE,2
3885,R-VAE,1
3886,R-VAE,2
3887,R-VAE,1
3888,R-VAE,2
3889,R-VAE,2
3890,R-VAE,1
3891,R-VAE,1
3892,R-VAE,1
3893,R-VAE,1
3894,R-VAE,2
3895,R-VAE,2
3896,R-VAE,2
3897,R-VAE,4
3898,R-VAE,3
3899,R-VAE,2
3900,R-VAE,2
3901,R-VAE,2
3902,R-VAE,2
